author_id,display_name,name_variants,prof_id_if_faculty,is_faculty
segev_ella_01,Ella Segev,Ella Segev,,false
seidman_jerik_01,Jeri K. Seidman,Jeri K. Seidman,,false
seim_david_01,David Seim,David Seim,,false
seim_katja_02,Katja Seim,Katja Seim,,false
sellke_thomas_01,Thomas Sellke,Thomas Sellke,,false
selvavinayagam_ts_01,T.S. Selvavinayagam,T.S. Selvavinayagam,,false
semenova_vira_01,Vira Semenova,V Semenova|V. Semenova|Vira Semenova,,false
sen_amartya_01,Amartya Sen,Amartya Sen,harvard_sen_amartya,true
sentana_enrique_01,Enrique Sentana,Enrique Sentana,,false
september_x_01,September,September,,false
sequeira_miriam_01,Miriam Sequeira,Miriam Sequeira,,false
sequeira_sandra_02,Sandra Sequeira,Sandra Sequeira,,false
seror_marlon_01,Marlon Seror,Marlon Seror,,false
serrato_juancarlossuarez_01,Juan Carlos Suárez Serrato,Juan Carlos Suárez Serrato,,false
sertel_withmurat_01,with Murat Sertel,with Murat Sertel,,false
sethi_withrajiv_01,with Rajiv Sethi,with Rajiv Sethi,,false
sethuraman_jay_01,Jay Sethuraman,Jay Sethuraman,,false
setren_elizabeth_01,Elizabeth Setren,Elizabeth Setren,,false
setzler_bradley_01,Bradley Setzler,Bradley Setzler,,false
seung_hs_01,H. S. Seung,H. S. Seung|H.S. Seung,,false
sevcikova_hana_01,Hana Sevc\'\ikov\'a,Hana Sevc\'\ikov\'a,,false
severini_t_01,T. Severini,T. Severini,,false
shabalin_andrey_01,Andrey Shabalin,Andrey Shabalin,,false
shackelford_douglas_01,Douglas Shackelford,Douglas Shackelford,,false
shadbar_sobia_01,Sobia Shadbar,Sobia Shadbar,,false
shadmehr_mehdi_01,Mehdi Shadmehr,Mehdi Shadmehr,,false
shaffer_james_01,James Shaffer,James Shaffer,,false
shafir_eldar_01,Eldar Shafir,Eldar Shafir,,false
shah_abhin_01,Abhin Shah,A. K Shah|Abhin Shah,,false
shah_anujk_02,Anuj K. Shah,Anuj K. Shah|Anuj Shah,,false
shah_devavrat_03,Devavrat Shah,Devavrat Shah,,false
shakhbazov_konstantin_01,Konstantin Shakhbazov ,Konstantin Shakhbazov ,,false
shamdasani_yogita_01,Yogita Shamdasani,Yogita Shamdasani,,false
shan_carl_01,Carl Shan,Carl Shan,,false
shanafelt_taitd_01,Tait D. Shanafelt,Tait D. Shanafelt,,false
shang_baoping_01,Baoping Shang,Baoping Shang,,false
shang_yucheng_02,Yucheng Shang,Yucheng Shang,,false
shanmugam_divya_01,Divya Shanmugam,Divya Shanmugam,,false
shannon_chris_01,Chris Shannon,Chris Shannon,,false
shany_adi_01,Adi Shany,Adi Shany,,false
shapiro_carl_01,Carl Shapiro,Carl Shapiro,,false
shapiro_jeremy_02,Jeremy Shapiro,Jeremy Shapiro,,false
shapiro_jessem_03,Jesse M. Shapiro,Jesse M. Shapiro|Jesse Shapiro,harvard_shapiro_jesse,true
shapiro_robert_04,Robert Shapiro,Robert Shapiro,,false
shapiro_withjessem_05,with Jesse M. Shapiro,with Jesse M. Shapiro,,false
shapoval_nataliia_01,Nataliia Shapoval,Nataliia Shapoval,,false
sharan_mr_01,M.R. Sharan,M.R. Sharan,,false
sharma_a_01,A. Sharma,A Sharma|A. Sharma,,false
sharma_garima_02,Garima Sharma,Garima Sharma,,false
sharp_christopherd_01,Christopher D. Sharp,Christopher D. Sharp,,false
shaw_kathryn_01,Kathryn Shaw,Kathryn Shaw,,false
shayo_moses_01,Moses Shayo,Moses Shayo,,false
sheets_hannah_01,Hannah Sheets,Hannah Sheets,,false
sheiner_louise_01,Louise Sheiner,Louise Sheiner,,false
shelanskit_withhoward_01,with Howard Shelanskit,with Howard Shelanskit,,false
shen_articlee222151withkaren_01,Article e222151 (with Karen Shen,Article e222151 (with Karen Shen,,false
shen_chiayu_02,Chia-Yu Shen,Chia-Yu Shen,,false
shen_s_03,S. Shen,S. Shen,,false
shen_y_04,Y. Shen,Y. Shen,,false
shen_zejiang_05,Zejiang Shen,Zejiang Shen,,false
shepard_mark_01,Mark Shepard,Mark Shepard,,false
shephard_julia_01,Julia Shephard,Julia Shephard,,false
shephard_neil_02,Neil Shephard,Neil Shephard,harvard_shephard_neil,true
shepherd_neil_01,Neil Shepherd,Neil Shepherd,,false
sheppard_kevin_01,Kevin Sheppard,Kevin Sheppard,,false
shermohammed_maheen_01,Maheen Shermohammed,Maheen Shermohammed,,false
sheshinski_eytan_01,Eytan Sheshinski,Eytan Sheshinski,,false
shi_chengchun_01,Chengchun Shi,C. Shi|Chengchun Shi,,false
shi_liang_02,Liang Shi,Liang Shi,,false
shi_peng_03,Peng Shi,Peng Shi,,false
shields_morganc_01,Morgan C. Shields,Morgan C. Shields,,false
shiller_robertj_01,Robert J. Shiller,Robert J. Shiller|Robert Shiller,,false
shim_ilhyock_01,Ilhyock Shim,Ilhyock Shim,,false
shim_john_02,John Shim,John Shim,,false
shim_m_03,M. Shim,M. Shim,,false
shimer_robert_01,Robert Shimer,Robert Shimer,,false
shin_hyunsong_01,Hyun Song Shin,Hyun Shin|Hyun Song Shin,,false
shin_y_02,Y. Shin,Y. Shin,,false
shinde_sumit_01,Sumit Shinde,Sumit Shinde,,false
shinn_hyunsong_01,Hyun Song Shinn,Hyun Song Shinn,,false
shleifer_andrei_01,Andrei Shleifer,Andrei Shleifer|Shleifer,harvard_shleifer_andrei,true
shoda_yuichi_01,Yuichi Shoda,Yuichi Shoda,,false
shorrer_rani_01,Ran I. Shorrer,Ran I. Shorrer,,false
shortell_stephenm_01,Stephen M. Shortell,Stephen M. Shortell,,false
shotland_marc_01,Marc Shotland,Marc Shotland,,false
shoven_john_01,John Shoven,John Shoven,,false
shrank_williamh_01,William H. Shrank,William H. Shrank,,false
shrestha_maheshwor_01,Maheshwor Shrestha,Maheshwor Shrestha,,false
shrime_markg_01,Mark G. Shrime,Mark G. Shrime,,false
shu_pian_01,Pian Shu,Pian Shu,,false
shubatt_c_01,C. Shubatt,C. Shubatt,,false
shubikrichards_seth_01,Seth Shubik-Richards,Seth Shubik-Richards,,false
shustorovich_ellen_01,Ellen Shustorovich,Ellen Shustorovich,,false
sibert_anne_01,Anne Sibert,Anne Sibert,,false
sidak_in_01,In: Sidak,In: Sidak,,false
sidak_jgregory_02,J. Gregory Sidak,J. Gregory Sidak|J.G. Sidak,,false
sidak_withefgregory_03,with E.F. Gregory Sidak,with E.F. Gregory Sidak,,false
sidak_withgregory_04,with Gregory Sidak,with Gregory Sidak,,false
sidak_withjgregory_05,with J. Gregory Sidak,with J. Gregory Sidak,,false
sider_withh_01,with H. Sider,with H. Sider,,false
siderius_james_01,James Siderius,James Siderius,,false
sidorenko_julia_01,Julia Sidorenko,Julia Sidorenko,,false
sieber_stefanie_01,Stefanie Sieber.,Stefanie Sieber.,,false
siegel_j_01,J. Siegel,J. Siegel,,false
siegfried_johnj_01,John J. Siegfried,John J. Siegfried,,false
sigalov_roman_01,Roman Sigalov,Roman Sigalov,,false
significance_x_01,Significance,Significance,,false
silanes_deflorenciolopez_01,de Florencio Lopez Silanes,de Florencio Lopez Silanes,,false
silcock_emily_01,Emily Silcock,Emily Silcock,,false
silliman_mikko_01,Mikko Silliman,Mikko Silliman,,false
silva_jose_01,Jose Silva,Jose Silva,,false
silveira_bernardos_01,Bernardo S. Silveira,Bernardo S. Silveira,,false
simester_d_01,D. Simester,D. Simester,,false
simonovits_x_01,Simonovits,Simonovits,,false
sims_x_01,Sims,Sims,,false
simsek_alp_01,Alp Simsek,Alp Simsek,,false
simsek_withalp_02,with Alp Simsek,with Alp Simsek,,false
sinai_todd_01,Todd Sinai,Todd Sinai,,false
sinclair_betsy_01,Betsy Sinclair,Betsy Sinclair,,false
sindelar_jody_01,Jody Sindelar).,Jody Sindelar).,,false
singer_withhalj_01,with Hal J. Singer,with Hal J. Singer,,false
singh_nina_01,Nina Singh,Nina Singh,,false
singh_rahul_02,Rahul Singh,R. Singh|Rahul Singh,harvard_singh_rahul,true
singh_sanjayr_03,Sanjay R. Singh,Sanjay R. Singh,,false
singhal_monica_01,Monica Singhal,Monica Singhal,,false
singhal_withmonica_02,with Monica Singhal.,with Monica Singhal.,,false
sinha_tapen_01,Tapen Sinha,Tapen Sinha,,false
sinkinson_michael_01,Michael Sinkinson,Michael Sinkinson,,false
sinkula_stacey_01,Stacey Sinkula,Stacey Sinkula,,false
sites_emilie_01,Emilie Sites,Emilie Sites,,false
sjostrom_x_01,"Sj\""ostr\""om","Sj\""ostr\""om",,false
skiadas_costis_01,Costis Skiadas,Costis Skiadas,,false
skimmyhorn_williaml_01,William L. Skimmyhorn,William L. Skimmyhorn,,false
skinner_jonathan_01,Jonathan Skinner,Jonathan Skinner,,false
skinner_jonathan_01,Jonathan Skinner),Jonathan Skinner),,false
slater_x_01,Slater,Slater,,false
slaughter_matthewj_01,Matthew J. Slaughter,Matthew J. Slaughter,,false
slemrod_joel_01,Joel Slemrod,Joel Slemrod,,false
slides_unravelingexample_01,Unraveling Example Slides,Slides|Unraveling Example Slides|slides,,false
slivkins_alex_01,Alex Slivkins,Alex Slivkins,,false
slvsten_withmikkel_01,with Mikkel Sølvsten,with Mikkel Sølvsten|with Mikkel Sølvsten,,false
smart_melissac_01,Melissa C. Smart,Melissa C. Smart|Melissa Smart,,false
smith_aaron_01,Aaron Smith,Aaron Smith,,false
smith_albertvernon_02,Albert Vernon Smith,Albert Vernon Smith,,false
smith_annajobodurtha_03,Anna Jo Bodurtha Smith,Anna Jo Bodurtha Smith,,false
smith_blairh_04,Blair H. Smith,Blair H. Smith,,false
smith_christopherl_05,Christopher L. Smith,C. Smith|Christopher L. Smith,,false
smith_david_06,David Smith,David Smith,,false
smith_matthewr_07,Matthew R. Smith,Matthew R. Smith|Matthew Smith,,false
snider_christopherk_01,Christopher K. Snider,Christopher K. Snider,,false
snowberg_erik_01,Erik Snowberg,Erik Snowberg,,false
sobel_joel_01,Joel Sobel,Joel Sobel,,false
socialsciencegeneticassociationconsortium_x_01,Social_Science_Genetic_Association_Consortium,Social_Science_Genetic_Association_Consortium,,false
sodini_paolo_01,Paolo Sodini,Paolo Sodini,,false
sokoloff_kenneth_01,Kenneth Sokoloff,K. Sokoloff|Kenneth Sokoloff,,false
soler_santiagocaicedo_01,Santiago Caicedo Soler,Santiago Caicedo Soler,,false
solgi_reza_01,Reza Solgi,Reza Solgi,,false
solomon_adam_01,Adam Solomon,Adam Solomon,,false
solomon_daniel_02,Daniel Solomon,Daniel Solomon,,false
solomon_frank_03,Frank Solomon,Frank Solomon,,false
soloviev_x_01,Soloviev,Soloviev,,false
somaini_paulo_01,Paulo Somaini,Paulo Somaini,,false
somaini_withpaulo_02,with Paulo Somaini,with Paulo Somaini,,false
soman_dilip_01,Dilip Soman,Dilip Soman,,false
somanathan_r_01,R. Somanathan,R. Somanathan,,false
sommers_p1666withben_01,p. 1666 (with Ben Sommers),p. 1666 (with Ben Sommers),,false
song_fei_01,Fei Song,Fei Song,,false
song_jae_02,Jae Song,Jae Song,,false
song_min_03,Min Song,Min Song,,false
song_ran_04,Ran Song,R. Song|Ran Song,,false
song_rui_05,Rui Song,Rui Song,,false
song_zirui_06,Zirui Song,Zirui Song,,false
sonin_konstantin_01,Konstantin Sonin,Konstantin Sonin,,false
sonmez_phdtayfun_01,PhD; Tayfun Sönmez,PhD; Tayfun Sönmez,,false
sonmez_tayfun_02,Tayfun Sönmez,Tayfun Sönmez,,false
sorensen_jakobahm_01,Jakob Ahm S\orensen,Jakob Ahm S\orensen,,false
sorokin_constantine_01,Constantine Sorokin,Constantine Sorokin,,false
souchier_martin_01,Martin Souchier,Martin Souchier,,false
soucie_carolinemsan_01,Caroline M. San Soucie,Caroline M. San Soucie,,false
soutter_christine_01,Christine Soutter,Christine Soutter,,false
souzarodrigues_eduardo_01,Eduardo Souza-Rodrigues,Eduardo Souza-Rodrigues,,false
sparks_jehan_01,Jehan Sparks,Jehan Sparks,,false
spelke_elizabeths_01,Elizabeth S. Spelke,Elizabeth S. Spelke,,false
spenkuch_jorgl_01,Jorg L. Spenkuch,J. Spenkuch|Jorg L. Spenkuch|Jorg Spenkuch,,false
spiess_jann_01,Jann Spiess,J. Spiess|Jann Spiess,,false
spinath_frank_01,Frank Spinath,Frank Spinath,,false
spindler_martin_01,Martin Spindler,M Spindler|M. Spindler|Martin Spindler,,false
spiro_centerforamericanprogressreportwithtopher_01,Center for American Progress report (with Topher Spiro),Center for American Progress report (with Topher Spiro),,false
spivak_avia_01,Avia Spivak,Avia Spivak,,false
sportiche_noemie_01,Noémie Sportiche,Noémie Sportiche,,false
springer_regulationintelecommunications_01,Regulation in Telecommunications. Springer,Regulation in Telecommunications. Springer,,false
srikant_r_01,R. Srikant,R. Srikant,,false
ssgac_the_01,the SSGAC,SSGAC|the SSGAC,,false
stafford_celia_01,Celia Stafford,Celia Stafford,,false
staiger_douglas_01,Douglas Staiger,Doug Staiger|Douglas Staiger,,false
staiger_matthew_02,Matthew Staiger,Matt Staiger|Matthew Staiger|Staiger,,false
staiger_robertw_03,Robert W. Staiger,Robert W. Staiger,,false
stanford_fatimacody_01,Fatima Cody Stanford,Fatima Cody Stanford,,false
stanley_he_01,HE Stanley,HE Stanley,,false
stanley_marcus_02,Marcus Stanley,Marcus Stanley,,false
stanley_td_03,T.D. Stanley,T.D. Stanley,,false
stansbury_annam_01,Anna M. Stansbury,Anna M. Stansbury|Anna Stansbury,,false
stantcheva_stefanie_01,Stefanie Stantcheva,Stefanie Stantcheva,harvard_stantcheva_stefanie,true
starr_marthaa_01,Martha A. Starr,Martha A. Starr,,false
starrett_d_01,D.Starrett,D.Starrett|Starrett,,false
states_inthecommitteepolicyimplicationsinternationalgraduatestudentspostdoctoralscholarsunited_01,in the Committee Policy Implications International Graduate Students Postdoctoral Scholars United States,in the Committee Policy Implications International Graduate Students Postdoctoral Scholars United States,,false
states_theunited_02,the United States,the United States,,false
stavins_robertn_01,Robert N. Stavins,Robert N. Stavins,,false
stein_dl_01,D. L. Stein,D. L. Stein,,false
stein_george_02,George Stein,George Stein,,false
stein_jeremy_03,Jeremy Stein,Jeremy Stein,harvard_stein_jeremy,true
stein_murray_04,Murray Stein,Murray Stein,,false
steinberg_brycemillett_01,Bryce Millett Steinberg,Bryce Millett Steinberg,,false
steinberg_laurence_02,Laurence Steinberg,Laurence Steinberg,,false
steiner_phdashley_01,PhD; Ashley Steiner,PhD; Ashley Steiner,,false
steinsson_j_01,J. Steinsson,J. Steinsson,,false
stella_andrea_01,Andrea Stella,Andrea Stella,,false
stepaniants_s_01,S. Stepaniants,S. Stepaniants,,false
stephensdavidowitz_seth_01,Seth Stephens-Davidowitz).,Seth Stephens-Davidowitz).,,false
stephenturnovsky_x_01,StephenTurnovsky,StephenTurnovsky,,false
stepner_michael_01,Michael Stepner,Michael Stepner,,false
steptoe_andrew_01,Andrew Steptoe,Andrew Steptoe,,false
stern_arieldora_01,Ariel Dora Stern,Ariel Dora Stern,,false
sterner_x_01,Sterner,Sterner,,false
sterzi_valerio_01,Valerio Sterzi,Valerio Sterzi,,false
stewart_kate_01,Kate Stewart,Kate Stewart,,false
stewart_m_02,M Stewart,M Stewart,,false
stewart_neil_03,Neil Stewart,Neil Stewart,,false
stewart_susant_04,Susan T. Stewart,Susan Stewart|Susan T. Stewart,,false
stiglitz_joseph_01,Joseph Stiglitz,Joseph Stiglitz,,false
stock_james_01,James Stock,James Stock,harvard_stock_james,true
stoker_t_01,T. Stoker,Stoker|T. Stoker,,false
stokey_nancy_01,Nancy Stokey,Nancy Stokey,,false
stouli_s_01,S. Stouli,S. Stouli,,false
strack_philipp_01,Philipp Strack,Philipp Strack,,false
strand_alexander_01,Alexander Strand,Alexander Strand,,false
strange_william_01,William Strange,William Strange,,false
stratton_james_01,James Stratton),James Stratton),,false
straub_ludwig_01,Ludwig Straub,Ludwig Straub,harvard_straub_ludwig,true
straub_withludwig_02,with Ludwig Straub,with Ludwig Straub,,false
stremikis_kristof_01,Kristof Stremikis,Kris Stremikis|Kristof Stremikis,,false
stroebel_johannes_01,Johannes Stroebel,Johannes Stroebel,,false
strzalecki_tomasz_01,Tomasz Strzalecki,Tomasz Strzalecki,harvard_strzalecki_tomasz,true
stuart_daniel_01,Daniel Stuart,Daniel Stuart,,false
studnia_joachim_01,Joachim Studnia,Joachim Studnia,,false
stulz_renem_01,Ren\'e M. Stulz,Ren\'e M. Stulz,,false
sufi_amir_01,Amir Sufi,Amir Sufi,,false
sugden_karen_01,Karen Sugden,Karen Sugden,,false
sullivan_jeffrey_01,Jeffrey Sullivan,Jeffrey Sullivan,,false
sumarto_sudarno_01,Sudarno Sumarto,Sudarno Sumarto|Sudarno Sumarto.,,false
sumarto_withsudarno_02,with Sudarno Sumarto,with Sudarno Sumarto,,false
summary_executive_01,Executive Summary,Executive Summary,,false
summary_voxdev_02,VoxDev Summary.,VoxDev Summary.,,false
summers_lawrenceh_01,Lawrence H. Summers,Lawrence H. Summers|Lawrence Summers,harvard_summers_lawrence,true
sun_liyang_01,Liyang Sun,L Sun|L. Sun|Liyang Sun,,false
sun_s_02,S. Sun,S. Sun,,false
sun_withliyang_03,with Liyang Sun,W. Sun|with Liyang Sun,,false
sunde_u_01,U. Sunde,U. Sunde,,false
sunderam_adi_01,Adi Sunderam,Adi Sunderam,,false
sung_mujeen_01,Mujeen Sung,Mujeen Sung,,false
sunstein_cassr_01,Cass R. Sunstein,Cass R Sunstein|Cass R. Sunstein|Cass Sunstein,,false
suri_tavneet_01,Tavneet Suri,Tavneet Suri,,false
sutter_matthias_01,Matthias Sutter,Matthias Sutter,,false
suzuki_j_01,J. Suzuki,J. Suzuki,,false
svento_rauli_01,Rauli Svento,Rauli Svento,,false
sverdlinlisker_diana_01,Diana Sverdlin-Lisker.,Diana Sverdlin-Lisker|Diana Sverdlin-Lisker.,,false
swagel_phillip_01,Phillip Swagel,Phillip Swagel,,false
swanson_norman_01,Norman Swanson,Norman Swanson,,false
swanson_withashley_02,with Ashley Swanson,with Ashley Swanson,,false
swartz_natalie_01,Natalie Swartz,Natalie Swartz,,false
swedenborg_birgitta_01,Birgitta Swedenborg,Birgitta Swedenborg,,false
syamsulhakim_ekki_01,Ekki Syamsulhakim.,Ekki Syamsulhakim.,,false
syrgakanis_v_01,V. Syrgakanis,V. Syrgakanis,,false
syrgkanis_vasilis_01,Vasilis Syrgkanis,V Syrgkanis|V. Syrgkanis|Vasilis Syrgkanis,,false
systems_information_01,Information Systems,Information Systems,,false
szafarz_ariane_01,Ariane Szafarz,Ariane Szafarz,,false
szeidl_adam_01,Adam Szeidl,Adam Szeidl,,false
szenberg_michael_01,Michael Szenberg,Michael Szenberg,,false
szilagyi_jan_01,Jan Szilagyi,Jan Szilagyi,,false
tabellini_marco_01,Marco Tabellini,Marco Tabellini,,false
tach_laura_01,Laura Tach,Laura Tach,,false
tachibanaki_toshiaki_01,Toshiaki Tachibanaki,Toshiaki Tachibanaki,,false
taddy_matt_01,Matt Taddy,M Taddy|M. Taddy|Matt Taddy,,false
tahbazsalehi_alireza_01,Alireza Tahbaz-Salehi,Alireza Tahbaz-Salehi,,false
tahoun_ahmed_01,Ahmed Tahoun,Ahmed Tahoun,,false
takahashi_satoru_01,Satoru Takahashi,Satoru Takahashi,,false
taksler_glenb_01,Glen B. Taksler,Glen B. Taksler|Glenn Taksler,,false
talgamcohen_inbal_01,Inbal Talgam-Cohen,Inbal Talgam-Cohen,,false
tamayo_jorge_01,Jorge Tamayo,Jorge Tamayo,,false
tamer_elie_01,Elie Tamer,E. Tamer|Elie Tamer,harvard_tamer_elie,true
tan_rose_01,Rose Tan,Rose Tan,,false
tan_tammy_02,Tammy Tan,Tammy Tan,,false
tandon_shreya_01,Shreya Tandon,Shreya Tandon,,false
tang_akevin_01,A. Kevin Tang,A. Kevin Tang,,false
tang_jason_02,Jason Tang,Jason Tang,,false
tang_jenny_03,Jenny Tang,Jenny Tang,,false
tang_x_04,X. Tang,X. Tang,,false
tarullo_danielk_01,Daniel K. Tarullo,Daniel K. Tarullo,,false
tashiro_takeshi_01,Takeshi Tashiro,Takeshi Tashiro,,false
taskesen_erdogan_01,Erdogan Taskesen,Erdogan Taskesen,,false
taub_a_01,A. Taub,A. Taub,,false
taubinsky_dmitry_01,Dmitry Taubinsky,Dmitry Taubinsky,,false
taubman_sarah_01,Sarah Taubman,Sarah Taubman,,false
taxation_inempiricalfoundationsofhousehold_01,in Empirical Foundations of Household Taxation,in Empirical Foundations of Household Taxation,,false
team_23andmeresearch_01,23andMe Research Team,23andMe Research Team,,false
team_estonian_02,Estonian Team,Estonian Team,,false
team_theopportunityinsights_03,the Opportunity Insights Team,the Opportunity Insights Team,,false
tecchio_otavio_01,Otavio Tecchio,Otavio Tecchio|Otávio Tecchio,,false
teichertkluge_jan_01,Jan Teichert-Kluge,Jan Teichert-Kluge,,false
tennenholtz_moshe_01,Moshe Tennenholtz,Moshe Tennenholtz,,false
tenreyro_s_01,S. Tenreyro,S. Tenreyro,,false
tercieux_olivier_01,Olivier Tercieux,Olivier Tercieux,,false
tereick_b_01,B. Tereick,B. Tereick,,false
terrier_camille_01,Camille Terrier,Camille Terrier,,false
terry_stephenj_01,Stephen J. Terry,Stephen J. Terry,,false
terskaya_anastasia_01,Anastasia Terskaya,Anastasia Terskaya,,false
teshima_kensuke_01,Kensuke Teshima,Kensuke Teshima,,false
teso_edoardo_01,Edoardo Teso,Edoardo Teso,,false
teulings_coen_01,Coen Teulings,Coen Teulings,,false
teumer_alexander_01,Alexander Teumer,Alexander Teumer,,false
teytelboym_alex_01,Alex Teytelboym,Alex Teytelboym,,false
thaicharoen_yunyong_01,Yunyong Thaicharoen,Yunyong Thaicharoen,,false
thaler_michael_01,Michael Thaler,Michael Thaler,,false
thaler_richard_02,Richard Thaler,Richard Thaler,,false
tham_gregory_01,Gregory Tham,Gregory Tham,,false
therapy_gene_01,Gene Therapy,Gene Therapy,,false
thesmar_david_01,David Thesmar,David Thesmar,,false
thom_kevin_01,Kevin Thom,Kevin Thom,,false
thomas_clayton_01,Clayton Thomas,Clayton Thomas,,false
thomas_ewart_02,Ewart Thomas,Ewart Thomas,,false
thompson_l_01,L. Thompson,L. Thompson,,false
thompson_samuelb_02,Samuel B. Thompson,Samuel B. Thompson,,false
thomson_carey_01,Carey Thomson,Carey Thomson,,false
thornhill_heatherbello_01,Heather Bello Thornhill,Heather Bello Thornhill,,false
thuilliez_josselin_01,Josselin Thuilliez,Josselin Thuilliez,,false
thurik_aroy_01,A. Roy Thurik,A. Roy Thurik,,false
thuysbaert_bram_01,Bram Thuysbaert,Bram Thuysbaert,,false
tian_chao_01,Chao Tian,Chao Tian,,false
ticchi_davide_01,Davide Ticchi,Davide Ticchi,,false
tiemeier_henning_01,Henning Tiemeier,Henning Tiemeier,,false
tietenberg_x_01,Tietenberg,Tietenberg,,false
timmers_paulrhj_01,Paul RHJ Timmers,Paul RHJ Timmers,,false
timmins_christopher_01,Christopher Timmins,Christopher Timmins,,false
timpson_nicholas_01,Nicholas Timpson,Nicholas Timpson,,false
timshel_pascaln_01,Pascal N. Timshel,Pascal N. Timshel|Pascal Timshel,,false
tingley_dustin_01,Dustin Tingley,Dustin Tingley,,false
tino_stephen_01,Stephen Tino,Stephen Tino,,false
tintelnot_felix_01,Felix Tintelnot,Felix Tintelnot,,false
tirole_jean_01,Jean Tirole,Jean Tirole|Tirole,,false
tobacman_jeremy_01,Jeremy Tobacman,Jeremy Tobacman,,false
tobias_julia_01,Julia Tobias.,Julia Tobias|Julia Tobias.,,false
tobio_kristina_01,Kristina Tobio,Kristina Tobio,,false
tohari_achmad_01,Achmad Tohari,Achmad Tohari,,false
toikka_juuso_01,Juuso Toikka,Juuso Toikka,,false
toma_mattie_01,Mattie Toma),Mattie Toma),,false
tong_hui_01,Hui Tong,Hui Tong,,false
tong_zheming_02,Zheming Tong,Zheming Tong,,false
toomey_saral_01,Sara L. Toomey,Sara L. Toomey,,false
topalova_petia_01,Petia Topalova,Petia Topalova,,false
topel_robert_01,Robert Topel,Robert Topel,,false
torgovitzky_a_01,A. Torgovitzky,A. Torgovitzky,,false
torres_benjaminaolkencarlos_01,Benjamin A. Olken Carlos Torres,Benjamin A. Olken Carlos Torres,,false
torres_carlos_02,Carlos Torres,Carlos Torres,,false
torres_s_03,S. Torres,S. Torres,,false
torvik_ragnar_01,Ragnar Torvik,Ragnar Torvik,,false
tourek_gabriel_01,Gabriel Tourek,Gabriel Tourek,,false
toussaint_john_01,John Toussaint,John Toussaint,,false
townsend_robertm_01,Robert M. Townsend,Robert M. Townsend|Robert Townsend,mit_townsend_robert_m,true
trachtman_hannah_01,Hannah Trachtman,Hannah Trachtman,,false
trampush_joeyw_01,Joey W. Trampush,Joey W. Trampush,,false
traps_poverty_01,Poverty Traps,Poverty Traps,,false
trebesch_christoph_01,Christoph Trebesch,Christoph Trebesch,,false
trefler_daniel_01,Daniel Trefler,Daniel Trefler,,false
treisman_daniel_01,Daniel Treisman,Daniel Treisman|Treisman,,false
triplett_jacke_01,Jack E. Triplett,Jack E. Triplett,,false
truog_robertd_01,Robert D. Truog,Robert D. Truog|Robert Truog,,false
trzaskowski_maciej_01,Maciej Trzaskowski,Maciej Trzaskowski,,false
tsai_thomasc_01,Thomas C. Tsai,Thomas C. Tsai,,false
tsivanidis_nick_01,Nick Tsivanidis,Nick Tsivanidis,,false
tsukanova_natalia_01,Natalia Tsukanova,Natalia Tsukanova,,false
tsukayama_eli_01,Eli Tsukayama,Eli Tsukayama,,false
tsyvinski_aleh_01,Aleh Tsyvinski,Aleh Tsyvinski,,false
tubdenov_vitalii_01,Vitalii Tubdenov,Vitalii Tubdenov,,false
tuckerdrob_elliotm_01,Elliot M. Tucker-Drob,Elliot M. Tucker-Drob,,false
tufano_peter_01,Peter Tufano,Peter Tufano,,false
tung_joycey_01,Joyce Y. Tung,Joyce Tung|Joyce Y. Tung,,false
tungodden_b_01,B. Tungodden,B. Tungodden,,false
turley_patrick_01,Patrick Turley,Patrick Turley,,false
turley_robert_02,Robert Turley,Robert Turley,,false
turner_nicholas_01,Nicholas Turner,Nicholas Turner,,false
turner_nick_02,Nick Turner,Nick Turner,,false
turner_s_03,S. Turner,S. Turner,,false
ubeda_francisco_01,Francisco Ubeda,Francisco Ubeda,,false
ucer_murat_01,Murat Üçer,Murat Ucer|Murat Üçer,,false
udry_christopher_01,Christopher Udry,Christopher Udry|Christopher Udry.,,false
udry_withchristopher_02,with Christopher Udry,with Christopher Udry,,false
uehara_m_01,M. Uehara,M. Uehara,,false
ugander_johan_01,Johan Ugander,Johan Ugander,,false
ui_takashi_01,Takashi Ui,Takashi Ui,,false
uitterlinden_andre_01,Andre Uitterlinden,Andre Uitterlinden,,false
ulbricht_robert_01,Robert Ulbricht,Robert Ulbricht,,false
umantsev_l_01,L. Umantsev,L. Umantsev,,false
unsal_filiz_01,Filiz Unsal,Filiz Unsal,,false
unver_mutku_01,M. Utku Ünver,M Utku Unver|M. Utku Unver|M. Utku Ünver,,false
unver_phdmutku_02,PhD; M. Utku Ünver,PhD; M. Utku Ünver,,false
ursano_robert_01,Robert Ursano,Robert Ursano,,false
ursua_jf_01,J.F. Ursua,J.F. Ursua,,false
uscherpines_lori_01,Lori Uscher-Pines,Lori Uscher-Pines,,false
usher_stephen_01,Stephen Usher,Stephen Usher,,false
utkus_steven_01,Steven Utkus,Steven Utkus,,false
vadhan_salil_01,Salil Vadhan,Salil Vadhan,,false
vafa_keyon_01,Keyon Vafa,Keyon Vafa,,false
vaidyanathan_girija_01,Girija Vaidyanathan,Girija Vaidyanathan|Girija Vaidyanathan.,,false
vaidyanathan_girija_01,Girija Vaidyanathan),Girija Vaidyanathan),,false
